datetime,house_type,price,acreage,address,district,city,bedrooms,wc,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,amenities_rating
2022-12-23 23:34:10,Nhà riêng,3.5,35.0,"Hà Nội, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,,4.0,3.0,100.0,,,5.0,5.0,170,21.012198,105.8552245,True,True,True,True,5
2022-12-24 06:55:51,Nhà riêng,2.59,105.0,"Liên Chiểu, Đà Nẵng",Liên Chiểu,Đà Nẵng,3.0,,2.59,2.59,,3.0,2.0,,170,16.12039865,108.11323928681657,False,False,False,False,0
2022-12-24 09:06:21,Nhà riêng,7.48,50.0,"Thống Nhất, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,4.0,3.0,7.48,7.48,,4.0,4.0,4.0,170,21.012198,105.8552245,True,True,True,True,5
2022-12-24 09:07:55,Nhà riêng,1.2,46.0,Đường Đoàn Nguyên Tuấn Huyện Cần Giuộc Tỉnh Long An,Cần Giuộc,Long An,2.0,3.0,,,,,3.0,,170,10.5775983,106.6657201868218,False,False,False,False,0
2022-12-24 09:12:45,Nhà riêng,4.6,48.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,4.0,4.0,4.0,,,4.0,4.0,170,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-24 09:14:28,Nhà mặt phố,0.09,119.0,"Nhị hà, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,2.0,2.0,,,,,2.0,2.0,170,12.2364059,109.1837247,False,False,False,False,0
2022-12-24 12:18:52,Nhà mặt phố,22.0,70.0,"Đường mỹ đình,nam từ liêm , hà nội",Nam Từ Liêm,Hà Nội,2.0,4.0,21.5,21.5,,,5.0,5.0,169,21.0255505,105.7735815,True,True,True,True,5
2022-12-24 14:07:05,Nhà mặt phố,10.0,80.0,"Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,4.0,,10.0,10.0,,4.0,4.0,3.0,169,16.071795950000002,108.20920548707868,False,False,False,False,0
2022-12-24 14:35:30,Nhà riêng,4.4,48.0,"Tân Kỳ Tân Quý, Tân Quý, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,4.4,3.0,2.0,2.0,2.0,,169,10.79913,106.6185838,False,True,True,True,3
2022-12-24 15:09:52,Nhà riêng,4.3,41.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,,,4.3,,,,4.0,,169,20.9702189,105.7749566,True,True,True,True,5
2022-12-23 16:42:46,Nhà riêng,8.1,45.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,5.0,,8.1,,,5.0,3.0,5.0,170,10.7976722,106.66523106900442,False,False,False,False,0
2022-12-23 16:30:21,Nhà riêng,5.1,40.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,4.0,,5.1,,,,4.0,,170,20.9702189,105.7749566,True,True,True,True,5
2022-11-24 22:05:43,Nhà riêng,6.5,42.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,4.0,6.5,6.5,,4.0,5.0,,199,21.02916475,105.80343767219593,True,True,True,True,5
2022-11-28 20:24:14,Nhà riêng,6.8,48.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,6.0,5.0,6.8,6.8,4.0,6.0,5.0,,195,21.02916475,105.80343767219593,True,True,True,True,5
2022-11-28 18:20:57,Nhà riêng,4.8,40.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,3.0,4.8,4.8,,4.0,,,195,21.02916475,105.80343767219593,True,True,True,True,5
2022-12-20 06:25:57,Nhà mặt phố,4.15,76.0,"Đà Nẵng, Liên Chiểu, Đà Nẵng",Liên Chiểu,Đà Nẵng,3.0,3.0,4.15,0.012,,3.0,3.0,,174,16.0596992,108.1483443,False,False,True,True,2
2022-12-23 15:46:49,Nhà mặt phố,4.85,75.0,"Đà Nẵng, Liên Chiểu, Đà Nẵng",Liên Chiểu,Đà Nẵng,3.0,3.0,4.85,0.01,,3.0,3.0,,170,16.0596992,108.1483443,False,False,True,True,2
2022-12-23 15:28:49,Nhà riêng,5.25,40.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,4.0,5.25,5.25,,4.0,,,170,21.02916475,105.80343767219593,True,True,True,True,5
2022-12-23 15:24:57,Nhà riêng,4.6,65.0,"Lưu Chí Hiếu, Tây Thạnh, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,4.6,,2.0,2.0,,,170,10.8132137,106.6257517,False,False,True,True,2
2022-12-22 16:42:35,Nhà riêng,4.75,61.5,"Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh, -Dự án-, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,4.0,5.0,4.75,4.75,5.0,4.0,3.0,,171,10.8041602,106.5878711,False,True,True,True,3
2022-12-23 15:24:07,Nhà riêng,3.32,25.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,5.0,5.0,3.315,3.315,5.0,1.0,6.0,,170,10.7726536,106.66821544343898,False,False,True,False,1
2022-12-23 14:40:18,Nhà riêng,7.7,45.0,"Bình Thanh, Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,3.0,3.0,7.7,7.7,3.0,3.0,4.0,4.0,170,10.8199135,106.6987697,False,False,False,False,0
2022-12-23 14:23:30,Nhà riêng,2.45,87.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,3.0,3.0,2.45,2.45,3.0,3.0,2.0,2.0,170,16.4639321,107.5863388,True,True,True,True,5
2022-12-23 14:12:33,Nhà mặt phố,2.6,104.5,"Tân Uyên, Bình Dương",Tân Uyên,Bình Dương,,,2.6,2.6,,,2.0,2.0,170,11.0600684,106.795688,False,False,True,False,1
2022-12-23 14:11:04,Nhà riêng,7.5,55.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,5.0,5.0,7.5,7.5,5.0,5.0,6.0,6.0,170,10.8041602,106.5878711,False,True,True,True,3
2022-12-22 16:04:03,Nhà riêng,4.35,63.0,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,3.0,4.0,,,4.0,3.0,4.0,4.0,171,20.8763328,106.64442867897044,True,False,True,True,4
2022-12-22 16:36:36,Nhà riêng,3.55,50.0,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,4.0,3.0,,,3.0,4.0,,,171,20.8763328,106.64442867897044,True,False,True,True,4
2022-12-22 16:41:34,Nhà riêng,4.35,55.0,"Phạm Văn Chiêu, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,4.35,,2.0,3.0,2.0,2.0,171,10.8502172,106.6595954,False,False,False,False,0
2022-12-22 16:42:59,Nhà,6.6,113.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,10.0,,6.0,6.0,,,3.0,3.0,171,16.4639321,107.5863388,True,True,True,True,5
2022-12-22 17:25:03,Nhà riêng,3.98,52.0,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,4.0,3.98,,4.0,3.0,4.0,4.0,171,10.8010732,106.6798916250364,False,True,True,True,3
2022-12-22 17:31:30,Nhà riêng,3.3,30.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,,,3.3,,,,4.0,,171,20.9702189,105.7749566,True,True,True,True,5
2022-12-22 18:14:59,Nhà mặt phố,4.9,51.0,"đường tây hòa quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,2.0,2.0,4.9,4.9,2.0,2.0,2.0,,171,10.8311346,106.7715507,False,False,False,False,0
2022-12-22 20:04:48,Nhà riêng,7.8,76.0,"Đường số 08, phường 08, quận Gò Vấp, tp.HCM, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,5.0,6.0,7.8,7.8,,,5.0,5.0,171,10.8440568,106.6403038,False,False,True,False,1
2022-12-22 20:32:40,Nhà riêng,7.3,88.0,"426, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,3.0,3.0,7.1,7.1,,3.0,3.0,,171,10.8092936,106.5921086,False,True,True,True,3
2022-12-22 22:58:47,Nhà riêng,4.9,82.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,,,,,2.0,5.0,171,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-22 23:47:26,Nhà riêng,2.4,70.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,,2.4,,,2.0,3.0,3.0,171,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-23 08:11:42,Nhà riêng,3.95,90.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,3.0,3.0,3.0,3.0,,,3.0,3.0,171,16.4639321,107.5863388,True,True,True,True,5
2022-12-23 08:46:07,Nhà mặt phố,3.95,42.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,1.0,,3.0,3.95,,1.0,,,171,20.9414616,105.83603265035416,False,False,True,False,1
2022-12-23 08:50:35,Nhà riêng,4.45,85.0,"LONG TRƯỜNG. Thủ Đức, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,4.0,4.0,4.45,,4.0,4.0,3.0,3.0,171,10.81711095,106.80874934586382,False,False,True,False,1
2022-12-23 08:54:42,Nhà riêng,8.5,112.0,"Đường Lữ Gia, Phường 9, TP Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,4.0,4.0,8.5,8.5,4.0,4.0,3.0,,171,11.9402416,108.4375758,False,False,False,False,0
2022-12-23 09:09:07,Nhà mặt phố,5.35,90.0,"Bình chiểu, Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,3.0,3.0,5.35,,,3.0,,,171,10.8778137,106.7323493,False,False,True,False,1
2022-12-23 09:09:34,Nhà riêng,8.5,150.0,"Đường Lữ Gia, Phường 9, TP Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,3.0,4.0,8.5,8.5,,3.0,2.0,,171,11.9402416,108.4375758,False,False,False,False,0
2022-12-23 09:32:13,Nhà riêng,13.0,,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,5.0,5.0,13.0,13.0,5.0,5.0,4.0,4.0,171,10.7726536,106.66821544343898,False,False,True,False,1
2022-12-23 09:45:08,Nhà mặt phố,28.5,83.0,"Quận 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,,,28.5,28.5,,,7.0,7.0,171,10.7659529,106.6475594370616,False,False,True,False,1
2022-12-23 09:49:50,Nhà riêng,0.68,60.0,"Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,4.0,2.0,0.68,0.68,2.0,4.0,2.0,,171,10.878345,106.57635314823771,False,False,True,False,1
2022-12-23 10:27:22,Nhà riêng,4.4,50.0,"Phạm Văn Chiêu, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,4.4,,2.0,3.0,2.0,2.0,170,10.8440568,106.6403038,False,False,True,False,1
2022-12-23 10:53:40,Nhà riêng,7.2,104.5,"Đường số 17, Phường Linh Chiểu, Quận Thủ Đức, TP HCM, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,7.2,7.2,,,,,170,10.8298295,106.7617899,False,False,True,False,1
2022-12-23 10:59:41,Nhà riêng,3.0,79.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,2.0,3.0,,,3.0,2.0,,170,10.9509538,106.8226134,True,False,True,True,4
2022-12-23 11:44:10,Nhà riêng,6.0,111.5,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,,,6.0,6.0,,,2.0,2.0,170,10.8041602,106.5878711,False,True,True,True,3
2022-12-23 12:12:07,Nhà riêng,8.0,40.0,"Bình Thanh, Hồ Chí Minh, Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,5.0,6.0,8.0,8.0,6.0,5.0,5.0,5.0,170,10.7924466,106.6820018,True,False,True,False,3
2022-12-23 12:21:57,Nhà,0.0125,95.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,1.0,12.5,12.5,1.0,2.0,4.0,,170,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-23 12:26:10,Nhà riêng,4.85,40.0,"Vân Canh, hoài đức, Hà Nội",Hoài Đức,Hà Nội,4.0,4.0,4.0,4.0,,2.0,5.0,,170,21.0377213,105.73255232352338,False,True,True,True,3
2022-12-23 12:31:40,Nhà riêng,2.95,50.0,"Phương Canh, Phương Canh, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội,,,2.0,,,,,,170,21.0340343,105.7527417,True,True,True,False,4
2022-12-23 13:39:23,Nhà riêng,4.9,50.0,"Đường Lò Lu, Phường Trường Thạnh, Quận Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,3.0,3.0,4.9,4.9,3.0,3.0,3.0,,170,10.8298295,106.7617899,False,False,True,False,1
2022-12-23 13:46:04,Nhà riêng,21.0,128.0,"Bình Thanh, Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,8.0,4.0,21.0,21.0,4.0,8.0,3.0,,170,10.8199135,106.6987697,False,False,False,False,0
2022-12-23 13:48:10,Nhà riêng,3.0,44.0,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,,3.0,,,3.0,,4.0,4.0,170,20.8763328,106.64442867897044,True,False,True,True,4
2022-12-23 13:59:25,Nhà mặt phố,1.4,90.0,"QUỐC LỘ 1A, TT CÁI TẮC, CHÂU THÀNH A, HẬU GIANG",Châu Thành A,Hậu Giang,2.0,2.0,1.4,1.4,,,2.0,,170,9.93014655,105.64014022638986,False,False,False,False,0
2022-12-23 14:03:08,Nhà riêng,4.6,48.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,4.6,4.6,2.0,2.0,2.0,,170,10.8440568,106.6403038,False,False,True,False,1
2022-12-22 15:22:23,Nhà riêng,1.75,38.5,"Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,2.0,2.0,1.75,1.75,2.0,2.0,,,171,10.7220335,106.62949387003158,False,False,True,False,1
2022-12-22 12:45:33,Nhà riêng,5.2,34.0,"Nhà Nguyễn Thượng Hiền, Phường 5, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,2.0,,,2.0,2.0,2.0,,171,10.8041602,106.5878711,False,True,True,True,3
2022-12-22 14:08:01,Nhà riêng,1.9,45.0,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,3.0,3.0,1.9,1.9,3.0,3.0,3.0,,171,20.8763328,106.64442867897044,True,False,True,True,4
2022-12-22 14:09:54,Nhà riêng,1.75,36.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,2.0,2.0,1.75,1.75,2.0,2.0,2.0,,171,10.7976722,106.66523106900442,False,False,False,False,0
2022-12-22 14:42:27,Nhà riêng,6.6,153.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,3.0,3.0,6.0,6.0,3.0,3.0,,,171,16.4639321,107.5863388,True,True,True,True,5
2022-12-22 14:49:58,Nhà riêng,1.7,39.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,1.7,1.7,2.0,2.0,2.0,,171,10.7377548,106.72971280655216,True,True,True,True,5
2022-12-22 11:38:18,Nhà riêng,4.93,49.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,4.93,,2.0,3.0,2.0,2.0,171,10.8440568,106.6403038,False,False,True,False,1
2022-12-22 10:51:49,Nhà riêng,1.65,48.0,"đường 19  phường Bình Trị Đông , Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,1.65,1.65,2.0,,2.0,,171,10.7599729,106.6094419,True,True,True,True,5
2022-12-22 10:49:41,Nhà riêng,1.55,48.0,"đường Lê Cơ  phường An Lạc , Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,1.55,1.55,2.0,2.0,2.0,,171,10.7240464,106.6143653,False,True,True,True,3
2022-12-22 10:46:48,Nhà riêng,1.65,48.0,"đường số 1 phường An Lạc , Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,1.65,1.65,2.0,,2.0,,171,10.7198538,106.6181375,False,False,True,False,1
2022-12-22 10:46:03,Nhà riêng,3.97,26.0,"Bình Thanh, Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,2.0,3.97,3.97,2.0,2.0,2.0,,171,10.8199135,106.6987697,False,False,False,False,0
2022-12-22 10:36:06,Nhà riêng,5.5,145.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,,5.5,,,2.0,,,171,10.9509538,106.8226134,True,False,True,True,4
2022-12-22 10:24:14,Nhà riêng,7.1,52.0,"Đường La Sơn Phu Tử, Phường 2, TP Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,4.0,3.0,7.1,7.1,3.0,,3.0,,171,11.9402416,108.4375758,False,False,False,False,0
2022-12-22 10:23:35,Nhà riêng,3.2,36.0,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,3.0,3.0,3.2,3.2,3.0,3.0,3.0,,171,10.8298295,106.7617899,False,False,True,False,1
2022-12-22 09:59:22,Nhà riêng,1.79,,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,1.79,1.79,2.0,2.0,2.0,,172,10.7377548,106.72971280655216,True,True,True,True,5
2022-12-22 09:58:26,Nhà mặt phố,2.9,112.0,"Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,4.0,,2.0,2.0,,,5.0,5.0,172,16.059935099999997,108.2202354299364,False,False,False,False,0
2022-12-22 09:51:56,Nhà riêng,1.7,,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,1.7,1.7,2.0,2.0,2.0,,172,10.7377548,106.72971280655216,True,True,True,True,5
2022-12-22 09:44:40,Nhà riêng,1.85,42.0,"Quận 4, TP Hồ Chí Minh",Quận 4,TP Hồ Chí Minh,2.0,2.0,1.85,1.85,2.0,2.0,,,172,10.7607295,106.70710890359896,False,True,True,True,3
2022-12-22 09:42:34,Nhà riêng,5.65,68.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,4.0,,,4.0,4.0,3.0,,172,10.7976722,106.66523106900442,False,False,False,False,0
2022-12-22 09:41:41,Nhà riêng,1.75,,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,1.75,1.75,2.0,2.0,2.0,,172,10.7377548,106.72971280655216,True,True,True,True,5
2022-12-22 09:32:57,Nhà riêng,1.55,34.0,"Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,2.0,2.0,1.55,1.55,2.0,2.0,2.0,,172,10.86141075,106.66420925636412,False,False,True,False,1
2022-12-22 09:30:26,Nhà riêng,1.95,,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,1.95,1.95,2.0,2.0,2.0,,172,10.7377548,106.72971280655216,True,True,True,True,5
2022-12-22 09:19:54,Nhà riêng,1.79,39.0,"hẻm 20  Dương Đình Nghệ, Phường 8, Quận 11, TPHCM, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,2.0,2.0,0.99,0.99,2.0,2.0,2.0,,172,10.7603276,106.648972,False,False,True,False,1
2022-12-22 09:16:51,Nhà riêng,2.64,48.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,,,2.0,2.64,,,,,172,20.9414616,105.83603265035416,False,False,True,False,1
2022-12-13 14:01:25,Nhà mặt phố,2.7,40.0,"Đường Lưu Hữu Phước, Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,2.0,2.0,2.7,2.7,2.0,2.0,2.0,2.0,180,10.7168899,106.6306292,False,False,True,False,1
2022-12-13 17:13:25,Nhà mặt phố,6.2,106.0,"nguyễn duy trinh quận 2, TP Hồ Chí Minh",Quận 2,TP Hồ Chí Minh,4.0,4.0,6.2,6.2,,4.0,4.0,4.0,180,10.76849385,106.68429499199416,True,True,True,True,5
2022-12-21 14:24:47,Nhà riêng,1.85,48.0,"hẻm 3099 Phạm Thế Hiển phường 7 quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,2.0,2.0,1.85,1.85,3.0,4.0,3.0,,172,10.7141545,106.631619,False,False,True,False,1
2022-12-21 14:27:25,Nhà riêng,1.75,48.0,"hẻm 98 Bình Trị Đông phường Bình Trị Đông quận Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,1.75,1.75,3.0,2.0,2.0,,172,10.7626404,106.6110202,True,True,True,True,5
2022-12-21 14:30:22,Nhà riêng,1.85,48.0,"đường Trương Phước Phan phường Bình Trị Đông , Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,1.85,1.85,2.0,2.0,3.0,,172,10.7618353,106.6127119,False,True,True,True,3
2022-12-21 14:35:10,Nhà riêng,7.1,75.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,2.0,7.1,7.1,,,,,172,10.8041602,106.5878711,False,True,True,True,3
2022-12-21 14:55:55,Nhà,12.5,100.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,12.5,12.5,,,4.0,4.0,172,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-21 14:56:56,Nhà,6.4,56.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,6.4,6.4,,,3.0,,172,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-21 15:03:39,Nhà riêng,3.22,25.0,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,4.0,3.22,3.22,4.0,3.0,4.0,,172,10.8010732,106.6798916250364,False,True,True,True,3
2022-12-21 15:06:41,Nhà riêng,6.6,42.0,"Trần Bình Trọng, Quận 5, TP Hồ Chí Minh",Quận 5,TP Hồ Chí Minh,3.0,,6.6,6.6,,3.0,2.0,,172,10.7572031,106.6809366,False,False,True,False,1
2022-12-21 15:11:08,Nhà riêng,4.89,42.0,"Đống Đa, Hà Nội",Đống Đa,Hà Nội,3.0,,4.89,4.89,,2.0,,,172,21.015036,105.8300542,False,True,False,True,2
2022-12-21 15:16:23,Nhà riêng,7.5,60.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,5.0,5.0,7.5,5.5,5.0,5.0,6.0,6.0,172,10.8041602,106.5878711,False,True,True,True,3
2022-12-21 15:41:05,Nhà mặt phố,5.7,49.0,"Lê Lư, Phú Thọ Hòa, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,5.7,4.5,,2.0,2.0,,172,10.7853909,106.6217393,False,True,True,True,3
2022-12-21 15:42:25,Nhà riêng,10.5,45.0,"394/18, Quận 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,,,10.5,10.5,,,6.0,6.0,172,10.7659529,106.6475594370616,False,False,True,False,1
2022-12-21 15:45:36,Nhà riêng,6.25,55.0,"Thành phố Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,4.0,5.0,6.25,6.25,5.0,4.0,4.0,4.0,172,10.7704304,106.650936,False,False,True,False,1
2022-12-21 15:45:36,Nhà riêng,6.25,55.0,"Thành phố Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,4.0,5.0,6.25,6.25,5.0,4.0,4.0,4.0,172,10.7704304,106.650936,False,False,True,False,1
2022-12-21 15:52:54,Nhà mặt phố,3.9,75.0,"Từ Sơn, Bắc Ninh",Từ Sơn,Bắc Ninh,,,3.9,3.9,,,4.0,4.0,172,21.113309,105.9568611,True,False,True,False,3
2022-12-21 15:55:40,Nhà riêng,12.0,63.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,6.0,7.0,12.0,12.0,7.0,6.0,3.0,,172,10.7726536,106.66821544343898,False,False,True,False,1
2022-12-21 16:32:01,Nhà mặt phố,12.45,175.0,"Thành phố Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,,,12.45,12.45,,,2.0,,172,10.7704304,106.650936,False,False,True,False,1
2022-12-21 16:45:58,Nhà mặt phố,12.0,120.0,"Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,,,12.0,12.0,,,3.0,3.0,172,16.059935099999997,108.2202354299364,False,False,False,False,0
2022-12-21 17:06:49,Nhà riêng,4.2,,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,3.0,4.2,,3.0,3.0,3.0,3.0,172,10.8440568,106.6403038,False,False,True,False,1
2022-12-21 17:38:22,Nhà riêng,5.8,54.0,"Đường Số 1, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,4.0,,5.8,,,4.0,4.0,4.0,172,10.8221765,106.6832511,False,False,False,False,0
2022-12-21 17:49:58,Nhà riêng,5.0343040888,,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,,,5.0343040888,,,,4.0,,172,20.9702189,105.7749566,True,True,True,True,5
2022-12-21 17:54:15,Nhà riêng,5.3,28.0,"Nguyễn Duy Dương, Q10, HCM, Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,3.0,3.0,5.0,,3.0,2.0,3.0,,172,10.7642951,106.6702276,False,False,True,False,1
2022-12-21 18:38:11,Nhà mặt phố,4.0,54.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,3.0,2.0,4.0,4.0,2.0,3.0,3.0,,172,10.8030656,106.65227606400094,False,False,True,False,1
2022-12-21 18:46:35,Nhà riêng,5.51,63.0,"Đường Thành Mỹ, Phường 3, Quận Tân Bình, TP. HCM, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,3.0,5.51,,3.0,4.0,2.0,,172,10.7976722,106.66523106900442,False,False,False,False,0
2022-12-21 18:46:35,Nhà riêng,5.51,63.0,"Đường Thành Mỹ, Phường 3, Quận Tân Bình, TP. HCM, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,3.0,5.51,,3.0,4.0,2.0,,172,10.7976722,106.66523106900442,False,False,False,False,0
2022-12-21 18:48:37,Nhà mặt phố,13.5,84.0,"Đường Số 59, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,5.0,6.0,13.5,,,5.0,5.0,5.0,172,10.8568034,106.6503296,False,False,True,False,1
2022-12-21 19:08:20,Nhà mặt phố,3.69,45.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,,,,,,,5.0,,172,20.9414616,105.83603265035416,False,False,True,False,1
